position,LB
minutes,1.6906
passes_completed,1.2427
passes,1.2141
dribbles_completed,-0.8317
dribbles,-0.8185
passes_completed_short,1.89
passes_short,1.8347
passes_completed_medium,1.015
passes_medium,1.0715
passes_completed_long,-0.603
passes_long,-0.5419
passes_total_distance,0.6408
passes_free_kicks,-0.2411
through_balls,-0.632
passes_pressure,0.521
passes_switches,-0.8406
crosses,0.1604
corner_kicks,-0.5368
passes_intercepted,-0.1609
passes_blocked,1.0324
dispossessed,-1.1336
goals,-0.0128
assists,-0.108
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.5275
shots_on_target,-0.3698
sca,-0.6048
gca,-0.0902
xg,-0.1184
crosses_into_penalty_area,0.3196
passes_into_final_third,-0.118
passes_into_penalty_area,-0.0142
progressive_passes,0.1817
carry_progressive_distance,-0.3844
assisted_shots,-0.6231
fouled,-0.5756
pens_won,0.1967
tackles,-0.0597
interceptions,0.3948
blocks,0.3796
tackles_won,-0.0642
dribble_tackles,0.8073
dribbles_vs,0.2401
pressures,-0.809
pressure_regains,-0.8713
clearances,0.9767
errors,-0.3758
aerials_won,0.736
aerials_lost,-0.0385
ball_recoveries,0.1835
pens_conceded,-0.3182
fouls,-0.3365
cards_yellow_red,-0.1906
