position,LW
minutes,-0.6717
passes_completed,0.4066
passes,0.6927
dribbles_completed,0.4723
dribbles,0.489
passes_completed_short,0.291
passes_short,0.3439
passes_completed_medium,0.2165
passes_medium,0.349
passes_completed_long,0.7725
passes_long,1.3722
passes_total_distance,0.4684
passes_free_kicks,3.0563
through_balls,1.8174
passes_pressure,0.9365
passes_switches,2.3077
crosses,0.8599
corner_kicks,4.8567
passes_intercepted,0.5734
passes_blocked,-0.8555
dispossessed,0.1501
goals,0.2667
assists,3.386
pens_made,-0.2418
pens_att,-0.271
shots_total,1.0372
shots_on_target,-0.1814
sca,2.3861
gca,2.0652
xg,0.2266
crosses_into_penalty_area,0.372
passes_into_final_third,0.4925
passes_into_penalty_area,1.3951
progressive_passes,0.8221
carry_progressive_distance,-0.2926
assisted_shots,3.5687
fouled,1.3709
pens_won,-0.2935
tackles,0.6906
interceptions,-0.9142
blocks,-0.177
tackles_won,1.1862
dribble_tackles,1.3084
dribbles_vs,0.6694
pressures,1.258
pressure_regains,0.7362
clearances,-0.807
errors,-0.3758
aerials_won,-0.7889
aerials_lost,-0.4296
ball_recoveries,-0.6273
pens_conceded,-0.3182
fouls,-0.9245
cards_yellow_red,-0.1906
