position,AM
passes_completed,-1.0891
passes,-1.05
dribbles_completed,0.8086
dribbles,1.2266
passes_completed_short,-0.6197
passes_short,-0.4525
passes_completed_medium,-1.1117
passes_medium,-1.0152
passes_completed_long,-0.9514
passes_long,-0.8931
passes_total_distance,-1.2149
passes_free_kicks,-0.5901
through_balls,1.0758
passes_pressure,-0.0269
passes_switches,-0.5482
crosses,0.6922
corner_kicks,0.1642
passes_intercepted,0.104
passes_blocked,0.4963
dispossessed,1.0169
goals,-0.2044
assists,0.9287
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.4436
shots_on_target,0.3884
sca,0.5522
gca,0.6204
xg,-0.2554
crosses_into_penalty_area,0.4929
passes_into_final_third,-0.8255
passes_into_penalty_area,0.7606
progressive_passes,-0.2584
carry_progressive_distance,0.6272
assisted_shots,0.5049
fouled,-0.4297
pens_won,0.2831
tackles,0.019
interceptions,-0.9973
blocks,0.6078
tackles_won,-0.0347
dribble_tackles,-0.2718
dribbles_vs,-0.1873
pressures,0.8129
pressure_regains,0.6949
clearances,-0.6578
errors,0.4142
aerials_won,-0.3253
aerials_lost,-0.1769
ball_recoveries,-0.054
pens_conceded,-0.4415
fouls,0.2994
cards_yellow_red,-0.2618
