position,RB
minutes,-0.7499
passes_completed,-1.1821
passes,-0.6981
dribbles_completed,-0.99
dribbles,-0.8023
passes_completed_short,-1.582
passes_short,-1.6428
passes_completed_medium,-0.9438
passes_medium,-0.6093
passes_completed_long,0.114
passes_long,1.186
passes_total_distance,-0.7132
passes_free_kicks,0.0568
through_balls,-0.632
passes_pressure,0.5212
passes_switches,-0.1704
crosses,-0.0047
corner_kicks,-0.5565
passes_intercepted,-0.2501
passes_blocked,0.8038
dispossessed,-1.1558
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.8526
shots_on_target,-0.4684
sca,-0.7512
gca,-1.0099
xg,-0.7266
crosses_into_penalty_area,-0.0422
passes_into_final_third,0.0548
passes_into_penalty_area,0.4794
progressive_passes,-0.4466
carry_progressive_distance,-1.2946
assisted_shots,-0.7387
fouled,-0.7387
pens_won,-0.2935
tackles,-0.0751
interceptions,0.2744
blocks,0.5234
tackles_won,0.1623
dribble_tackles,0.3781
dribbles_vs,1.5208
pressures,-1.1597
pressure_regains,-1.0933
clearances,0.2233
errors,-0.3758
aerials_won,-1.1368
aerials_lost,-1.0899
ball_recoveries,0.6222
pens_conceded,-0.3182
fouls,0.1764
cards_yellow_red,-0.1906
