position,RB
passes_completed,0.3517
passes,0.2318
dribbles_completed,-0.6741
dribbles,-0.6289
passes_completed_short,0.0451
passes_short,-0.0492
passes_completed_medium,0.575
passes_medium,0.548
passes_completed_long,0.1663
passes_long,0.0211
passes_total_distance,0.3463
passes_free_kicks,0.2431
through_balls,-0.7252
passes_pressure,0.1257
passes_switches,-0.4689
crosses,-0.6548
corner_kicks,-0.4808
passes_intercepted,-0.9485
passes_blocked,-0.7742
dispossessed,-0.949
goals,0.1554
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.5929
shots_on_target,-0.2803
sca,-0.9214
gca,-0.8128
xg,-0.2212
crosses_into_penalty_area,-0.4665
passes_into_final_third,-0.5835
passes_into_penalty_area,-0.9042
progressive_passes,-0.4301
carry_progressive_distance,-0.3186
assisted_shots,-1.0718
fouled,-0.8863
pens_won,-0.3695
tackles,-0.057
interceptions,0.6672
blocks,1.0498
tackles_won,-0.0791
dribble_tackles,0.9446
dribbles_vs,0.0734
pressures,-0.5556
pressure_regains,-0.2442
clearances,1.5409
errors,2.6605
aerials_won,0.6627
aerials_lost,-0.1186
ball_recoveries,0.3867
pens_conceded,0.9294
fouls,-0.996
cards_yellow_red,-0.2618
