position,AM
minutes,723.0
passes_completed,-1.0963
passes,-1.0304
dribbles_completed,-0.1447
dribbles,-0.3396
passes_completed_short,-0.9843
passes_short,-1.0676
passes_completed_medium,-1.0675
passes_medium,-0.9612
passes_completed_long,-0.6378
passes_long,-0.4114
passes_total_distance,-1.0032
passes_free_kicks,-0.2876
through_balls,2.8967
passes_pressure,0.1167
passes_switches,-0.3281
crosses,0.5068
corner_kicks,0.0342
passes_intercepted,-0.3988
passes_blocked,0.1335
dispossessed,0.2756
goals,-0.724
assists,1.225
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.0306
shots_on_target,0.4968
sca,0.2396
gca,0.0973
xg,0.7188
crosses_into_penalty_area,-0.4104
passes_into_final_third,-0.8636
passes_into_penalty_area,-0.1399
progressive_passes,-0.7022
carry_progressive_distance,-1.1391
assisted_shots,0.571
fouled,-1.1612
pens_won,-0.2937
tackles,-0.7905
interceptions,-1.117
blocks,0.5842
tackles_won,-0.7479
dribble_tackles,-0.1192
dribbles_vs,-0.0699
pressures,-0.0725
pressure_regains,0.2105
clearances,-0.1909
errors,-0.376
aerials_won,0.3664
aerials_lost,-0.1638
ball_recoveries,-1.2344
pens_conceded,-0.3183
fouls,-0.2304
cards_yellow_red,-0.1907
