position,CB
passes_completed,2.0219
passes,1.7824
dribbles_completed,-0.7196
dribbles,-0.7852
passes_completed_short,1.3237
passes_short,1.0314
passes_completed_medium,1.9024
passes_medium,1.8886
passes_completed_long,2.0569
passes_long,1.5382
passes_total_distance,2.0035
passes_free_kicks,0.3761
through_balls,1.0472
passes_pressure,1.5458
passes_switches,0.8898
crosses,-0.3538
corner_kicks,-0.5565
passes_intercepted,-0.7462
passes_blocked,-1.8644
dispossessed,-1.1462
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.0842
shots_on_target,-1.0285
sca,-0.1407
gca,1.0982
xg,-0.5503
crosses_into_penalty_area,-0.0124
passes_into_final_third,2.1499
passes_into_penalty_area,0.9158
progressive_passes,3.5611
carry_progressive_distance,2.0441
assisted_shots,-0.3742
fouled,-0.7046
pens_won,-0.2935
tackles,2.5186
interceptions,0.3448
blocks,1.3742
tackles_won,2.7218
dribble_tackles,2.9545
dribbles_vs,1.6494
pressures,-0.8548
pressure_regains,-1.027
clearances,1.4103
errors,-0.3758
aerials_won,0.5326
aerials_lost,-0.3426
ball_recoveries,0.6678
pens_conceded,-0.3182
fouls,0.2582
cards_yellow_red,-0.1906
