position,CM
minutes,-1.0225
passes_completed,-0.8397
passes,-0.8848
dribbles_completed,-0.6103
dribbles,-0.6198
passes_completed_short,-0.8318
passes_short,-0.8484
passes_completed_medium,-0.7811
passes_medium,-0.8178
passes_completed_long,-0.702
passes_long,-0.7244
passes_total_distance,-0.8118
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.9059
passes_switches,-0.7076
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.8531
passes_blocked,-0.797
dispossessed,-0.6792
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.7162
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.6977
passes_into_penalty_area,-0.6507
progressive_passes,-0.7287
carry_progressive_distance,-0.8443
assisted_shots,-0.6747
fouled,-0.8215
pens_won,-0.3681
tackles,-0.7947
interceptions,-0.696
blocks,-0.8928
tackles_won,-0.7488
dribble_tackles,-0.7477
dribbles_vs,-0.7725
pressures,-0.8397
pressure_regains,-0.8457
clearances,-0.5899
errors,-0.5331
aerials_won,-0.6587
aerials_lost,-0.761
ball_recoveries,-0.8962
pens_conceded,-0.4889
fouls,-0.8915
cards_yellow_red,-0.3235
