position,LM
minutes,-0.6599
passes_completed,-0.9424
passes,-0.9822
dribbles_completed,-1.0581
dribbles,-0.9278
passes_completed_short,-0.8175
passes_short,-0.8443
passes_completed_medium,-0.884
passes_medium,-0.9253
passes_completed_long,-0.5127
passes_long,-0.436
passes_total_distance,-0.8357
passes_free_kicks,-0.038
through_balls,-0.632
passes_pressure,-0.1113
passes_switches,-0.5013
crosses,0.1021
corner_kicks,0.0766
passes_intercepted,-1.4661
passes_blocked,-0.4043
dispossessed,-0.6596
goals,0.2318
assists,0.5658
pens_made,-0.2418
pens_att,-0.271
shots_total,0.0733
shots_on_target,-0.6199
sca,-1.0017
gca,-0.2682
xg,-0.4116
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.8084
passes_into_penalty_area,-0.786
progressive_passes,-1.3097
carry_progressive_distance,-0.7361
assisted_shots,-0.4373
fouled,-0.3133
pens_won,-0.2935
tackles,-0.3896
interceptions,-0.591
blocks,0.5327
tackles_won,-0.3778
dribble_tackles,0.3288
dribbles_vs,0.3805
pressures,-0.2595
pressure_regains,-0.7045
clearances,-0.7139
errors,-0.3758
aerials_won,-0.6333
aerials_lost,-0.1147
ball_recoveries,-1.3163
pens_conceded,-0.3182
fouls,-1.2339
cards_yellow_red,-0.1906
