position,WB
minutes,450.0
passes_completed,-0.1305
passes,0.1847
dribbles_completed,0.7416
dribbles,0.7648
passes_completed_short,0.0699
passes_short,0.1048
passes_completed_medium,-0.0995
passes_medium,0.2081
passes_completed_long,-0.4535
passes_long,-0.3101
passes_total_distance,-0.2463
passes_free_kicks,0.3939
through_balls,-0.6322
passes_pressure,0.0675
passes_switches,-0.7521
crosses,0.1838
corner_kicks,-0.5567
passes_intercepted,3.2994
passes_blocked,2.514
dispossessed,0.1695
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.7021
shots_on_target,-0.5387
sca,-0.5431
gca,-0.1205
xg,-0.6037
crosses_into_penalty_area,-0.1433
passes_into_final_third,-0.6459
passes_into_penalty_area,-0.9952
progressive_passes,-0.392
carry_progressive_distance,-0.1457
assisted_shots,0.0406
fouled,-0.855
pens_won,-0.2937
tackles,-0.0753
interceptions,-0.3829
blocks,0.4785
tackles_won,-0.0876
dribble_tackles,0.1511
dribbles_vs,0.8493
pressures,0.145
pressure_regains,-0.4002
clearances,1.2728
errors,-0.376
aerials_won,0.0707
aerials_lost,-0.4966
ball_recoveries,-0.6992
pens_conceded,-0.3183
fouls,0.2226
cards_yellow_red,-0.1907
