position,RM
passes_completed,-0.5339
passes,-0.0608
dribbles_completed,-0.2755
dribbles,0.2072
passes_completed_short,-0.0817
passes_short,0.1777
passes_completed_medium,-0.5022
passes_medium,-0.2557
passes_completed_long,-1.0305
passes_long,-0.3839
passes_total_distance,-0.7281
passes_free_kicks,-0.8551
through_balls,1.373
passes_pressure,0.2291
passes_switches,-0.4777
crosses,2.8943
corner_kicks,-0.1185
passes_intercepted,1.9495
passes_blocked,2.4193
dispossessed,-0.0625
goals,-0.7415
assists,2.669
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.6507
shots_on_target,-0.7097
sca,0.9861
gca,1.2902
xg,-0.7711
crosses_into_penalty_area,0.9059
passes_into_final_third,-0.5745
passes_into_penalty_area,0.2636
progressive_passes,0.6836
carry_progressive_distance,0.9807
assisted_shots,1.0611
fouled,-0.6937
pens_won,-0.3695
tackles,0.6152
interceptions,-0.4819
blocks,0.8339
tackles_won,1.2476
dribble_tackles,0.0259
dribbles_vs,1.0181
pressures,0.7703
pressure_regains,1.7924
clearances,-0.3591
errors,-0.5457
aerials_won,-0.459
aerials_lost,-0.0665
ball_recoveries,0.1849
pens_conceded,-0.4415
fouls,-0.7627
cards_yellow_red,-0.2618
