position,LM
passes_completed,-0.6747
passes,-0.1712
dribbles_completed,0.7266
dribbles,1.2894
passes_completed_short,-0.5822
passes_short,-0.4634
passes_completed_medium,-0.8276
passes_medium,-0.5874
passes_completed_long,0.1806
passes_long,0.9074
passes_total_distance,-0.4935
passes_free_kicks,1.2349
through_balls,0.0916
passes_pressure,-0.6019
passes_switches,2.6035
crosses,4.3637
corner_kicks,2.4571
passes_intercepted,0.0913
passes_blocked,1.9054
dispossessed,0.9706
goals,-0.1935
assists,1.8846
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.1754
shots_on_target,0.3625
sca,1.3833
gca,1.1126
xg,-0.1676
crosses_into_penalty_area,3.9113
passes_into_final_third,-0.6667
passes_into_penalty_area,2.1357
progressive_passes,-0.2652
carry_progressive_distance,1.0121
assisted_shots,2.0421
fouled,-0.209
pens_won,-0.3695
tackles,-0.744
interceptions,0.0052
blocks,-0.0336
tackles_won,-0.8749
dribble_tackles,-0.7134
dribbles_vs,0.0364
pressures,-0.0176
pressure_regains,-0.4017
clearances,-0.7921
errors,-0.056
aerials_won,-0.9814
aerials_lost,-0.5171
ball_recoveries,-0.5172
pens_conceded,-0.4415
fouls,-0.3625
cards_yellow_red,-0.2618
