position,GK
passes_completed,-0.6456
passes,-0.2486
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-1.4599
passes_short,-1.6704
passes_completed_medium,-0.6235
passes_medium,-0.9391
passes_completed_long,1.7718
passes_long,3.1876
passes_total_distance,0.4512
passes_free_kicks,1.4101
through_balls,-0.7252
passes_pressure,-1.2284
passes_switches,-0.8905
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.2326
passes_blocked,-1.5333
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.1712
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.1846
passes_into_penalty_area,-1.219
progressive_passes,-1.7784
carry_progressive_distance,-1.0055
assisted_shots,-1.0877
fouled,-1.2219
pens_won,-0.3695
tackles,-1.803
interceptions,-1.3273
blocks,-1.9414
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.6554
pressures,-2.0776
pressure_regains,-2.2692
clearances,-0.9
errors,2.4215
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.0804
pens_conceded,-0.4415
fouls,-1.8668
cards_yellow_red,-0.2618
