position,LM
passes_completed,-0.401
passes,-0.3873
dribbles_completed,2.3035
dribbles,1.936
passes_completed_short,-0.0094
passes_short,0.0825
passes_completed_medium,-0.387
passes_medium,-0.2998
passes_completed_long,-0.736
passes_long,-0.7277
passes_total_distance,-0.5841
passes_free_kicks,-0.7676
through_balls,1.3398
passes_pressure,-0.0524
passes_switches,-0.143
crosses,1.0179
corner_kicks,-0.2629
passes_intercepted,0.1404
passes_blocked,1.0216
dispossessed,0.8357
goals,0.644
assists,1.8383
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.9396
shots_on_target,1.0601
sca,1.5834
gca,2.5072
xg,0.108
crosses_into_penalty_area,0.7354
passes_into_final_third,-0.0627
passes_into_penalty_area,3.2801
progressive_passes,1.0271
carry_progressive_distance,2.2071
assisted_shots,1.0514
fouled,2.3612
pens_won,-0.3695
tackles,-0.0776
interceptions,-0.826
blocks,-0.5413
tackles_won,0.1553
dribble_tackles,-0.0469
dribbles_vs,0.5917
pressures,0.4079
pressure_regains,0.0287
clearances,-0.9587
errors,-0.5457
aerials_won,-0.8947
aerials_lost,-0.647
ball_recoveries,-0.677
pens_conceded,-0.4415
fouls,-0.0558
cards_yellow_red,-0.2618
