position,AM
passes_completed,-0.1976
passes,-0.0832
dribbles_completed,-0.1487
dribbles,-0.0264
passes_completed_short,0.0448
passes_short,0.2063
passes_completed_medium,-0.4081
passes_medium,-0.3626
passes_completed_long,-0.379
passes_long,-0.3218
passes_total_distance,-0.3397
passes_free_kicks,0.2387
through_balls,-0.0912
passes_pressure,1.0374
passes_switches,0.1586
crosses,0.0602
corner_kicks,0.9645
passes_intercepted,-0.4262
passes_blocked,0.3629
dispossessed,0.3126
goals,0.1509
assists,1.6762
pens_made,-0.2418
pens_att,-0.271
shots_total,0.6791
shots_on_target,0.6547
sca,0.9209
gca,1.3661
xg,-0.0137
crosses_into_penalty_area,0.2291
passes_into_final_third,-0.2229
passes_into_penalty_area,0.3631
progressive_passes,-0.1504
carry_progressive_distance,-0.6767
assisted_shots,1.2349
fouled,1.3252
pens_won,-0.2935
tackles,0.0184
interceptions,-0.8392
blocks,-1.3907
tackles_won,0.2992
dribble_tackles,0.1791
dribbles_vs,-0.2674
pressures,0.4156
pressure_regains,0.2117
clearances,-0.8314
errors,1.2245
aerials_won,0.3224
aerials_lost,0.3375
ball_recoveries,0.0171
pens_conceded,-0.3182
fouls,0.5509
cards_yellow_red,-0.1906
