position,AM
minutes,1657.0
passes_completed,-0.5673
passes,-0.7574
dribbles_completed,-0.524
dribbles,-0.421
passes_completed_short,-0.3956
passes_short,-0.4029
passes_completed_medium,-0.5289
passes_medium,-0.6478
passes_completed_long,-0.8307
passes_long,-1.0623
passes_total_distance,-0.7043
passes_free_kicks,-0.8939
through_balls,-0.2473
passes_pressure,-0.4529
passes_switches,-0.7548
crosses,-0.5088
corner_kicks,-0.402
passes_intercepted,-0.0752
passes_blocked,-0.3589
dispossessed,0.6136
goals,-0.724
assists,0.0997
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.5327
shots_on_target,-0.2301
sca,-0.4891
gca,-0.7687
xg,-0.3448
crosses_into_penalty_area,-0.2744
passes_into_final_third,-0.3282
passes_into_penalty_area,-0.4585
progressive_passes,-0.666
carry_progressive_distance,-0.6234
assisted_shots,-0.2255
fouled,-1.0787
pens_won,-0.2937
tackles,-1.1978
interceptions,-0.8425
blocks,-1.2413
tackles_won,-1.6465
dribble_tackles,-1.0064
dribbles_vs,-0.8231
pressures,0.6893
pressure_regains,-0.4701
clearances,-0.7212
errors,-0.376
aerials_won,-0.7545
aerials_lost,-0.0298
ball_recoveries,-1.0384
pens_conceded,-0.3183
fouls,-0.3735
cards_yellow_red,-0.1907
