position,LB
minutes,2886.0
passes_completed,1.519
passes,1.5116
dribbles_completed,-0.5206
dribbles,-0.5067
passes_completed_short,1.1633
passes_short,1.0619
passes_completed_medium,1.7277
passes_medium,1.7456
passes_completed_long,0.4676
passes_long,0.5668
passes_total_distance,1.3294
passes_free_kicks,-0.2861
through_balls,0.2519
passes_pressure,0.5405
passes_switches,0.0082
crosses,0.6389
corner_kicks,-0.4679
passes_intercepted,0.4084
passes_blocked,0.4563
dispossessed,-0.9209
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.6112
shots_on_target,-0.6467
sca,-0.2622
gca,-0.3166
xg,-0.6671
crosses_into_penalty_area,0.8039
passes_into_final_third,-0.0209
passes_into_penalty_area,0.6917
progressive_passes,0.4801
carry_progressive_distance,0.3805
assisted_shots,-0.0519
fouled,-0.5279
pens_won,0.4458
tackles,0.6517
interceptions,0.1231
blocks,0.5903
tackles_won,0.8359
dribble_tackles,0.2138
dribbles_vs,0.1174
pressures,-0.4204
pressure_regains,0.217
clearances,0.3366
errors,-0.376
aerials_won,-0.3211
aerials_lost,-0.6474
ball_recoveries,0.4614
pens_conceded,-0.3183
fouls,-0.5802
cards_yellow_red,-0.1907
