position,CB
minutes,-0.7431
passes_completed,0.7299
passes,0.6149
dribbles_completed,-1.2419
dribbles,-1.2665
passes_completed_short,-0.4518
passes_short,-0.7153
passes_completed_medium,1.1562
passes_medium,1.229
passes_completed_long,1.7548
passes_long,1.4995
passes_total_distance,1.4023
passes_free_kicks,2.1259
through_balls,-0.632
passes_pressure,0.8871
passes_switches,-0.2036
crosses,-1.1355
corner_kicks,-0.5565
passes_intercepted,-0.2937
passes_blocked,-1.8644
dispossessed,-1.1628
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.631
shots_on_target,-1.0285
sca,-0.7764
gca,-0.0209
xg,-0.731
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.5542
passes_into_penalty_area,-1.3074
progressive_passes,-0.3479
carry_progressive_distance,-0.2449
assisted_shots,-1.0758
fouled,-1.0643
pens_won,-0.2935
tackles,0.6629
interceptions,1.1521
blocks,1.1443
tackles_won,0.4968
dribble_tackles,-0.8486
dribbles_vs,-0.6649
pressures,-1.8535
pressure_regains,-2.1634
clearances,1.1267
errors,-0.3758
aerials_won,0.2058
aerials_lost,-0.8653
ball_recoveries,0.3632
pens_conceded,-0.3182
fouls,1.5562
cards_yellow_red,-0.1906
