position,RM
minutes,425.0
passes_completed,-0.9126
passes,-0.6272
dribbles_completed,-0.3087
dribbles,-0.2631
passes_completed_short,-0.7696
passes_short,-0.6036
passes_completed_medium,-0.9281
passes_medium,-0.763
passes_completed_long,-0.4662
passes_long,-0.1127
passes_total_distance,-0.9092
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,0.5198
passes_switches,-0.4874
crosses,0.436
corner_kicks,-0.5567
passes_intercepted,-0.3685
passes_blocked,1.5351
dispossessed,0.2627
goals,0.4897
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.4534
shots_on_target,0.0092
sca,-0.4763
gca,-0.0682
xg,-0.1304
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.0609
passes_into_penalty_area,-0.9768
progressive_passes,0.1133
carry_progressive_distance,-0.1874
assisted_shots,-0.7874
fouled,-0.5211
pens_won,-0.2937
tackles,2.2922
interceptions,1.4622
blocks,0.3121
tackles_won,2.6077
dribble_tackles,0.8053
dribbles_vs,0.5173
pressures,0.2825
pressure_regains,0.5806
clearances,-0.3779
errors,-0.376
aerials_won,2.0601
aerials_lost,0.2124
ball_recoveries,0.5905
pens_conceded,-0.3183
fouls,-0.33
cards_yellow_red,-0.1907
