position,AM
minutes,-0.6981
passes_completed,-0.2937
passes,0.0024
dribbles_completed,1.2493
dribbles,0.7745
passes_completed_short,0.2804
passes_short,1.0309
passes_completed_medium,-0.5567
passes_medium,-0.5386
passes_completed_long,-0.516
passes_long,-0.6377
passes_total_distance,-0.4269
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,0.5919
passes_switches,-0.3855
crosses,-0.6694
corner_kicks,-0.5565
passes_intercepted,1.2335
passes_blocked,0.6098
dispossessed,0.0777
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.1418
shots_on_target,0.3565
sca,-0.7613
gca,-1.0099
xg,-0.0788
crosses_into_penalty_area,-0.1842
passes_into_final_third,0.5676
passes_into_penalty_area,-0.7183
progressive_passes,0.1154
carry_progressive_distance,-0.9562
assisted_shots,-1.1246
fouled,0.3712
pens_won,-0.2935
tackles,-0.6307
interceptions,1.9077
blocks,0.3145
tackles_won,-0.5181
dribble_tackles,0.0591
dribbles_vs,1.7928
pressures,3.0794
pressure_regains,1.4335
clearances,-0.448
errors,-0.3758
aerials_won,1.707
aerials_lost,1.0211
ball_recoveries,0.5422
pens_conceded,-0.3182
fouls,1.3114
cards_yellow_red,-0.1906
