position,RW
minutes,5227.0
passes_completed,-0.1318
passes,0.0953
dribbles_completed,0.6365
dribbles,0.7388
passes_completed_short,0.128
passes_short,0.2146
passes_completed_medium,-0.2422
passes_medium,-0.1159
passes_completed_long,-0.2809
passes_long,0.0555
passes_total_distance,-0.2143
passes_free_kicks,0.2376
through_balls,1.5643
passes_pressure,0.5324
passes_switches,0.468
crosses,0.6109
corner_kicks,1.5354
passes_intercepted,0.4833
passes_blocked,1.377
dispossessed,0.6117
goals,0.4602
assists,1.2997
pens_made,0.5771
pens_att,1.4402
shots_total,2.7375
shots_on_target,1.6301
sca,2.008
gca,0.9048
xg,1.4099
crosses_into_penalty_area,0.3673
passes_into_final_third,-0.339
passes_into_penalty_area,1.8158
progressive_passes,1.0097
carry_progressive_distance,1.0146
assisted_shots,1.4731
fouled,1.6852
pens_won,-0.2937
tackles,-0.1757
interceptions,0.3067
blocks,-0.1316
tackles_won,-0.3007
dribble_tackles,0.1581
dribbles_vs,0.9427
pressures,1.1302
pressure_regains,0.5301
clearances,-0.6008
errors,-0.0148
aerials_won,-0.5133
aerials_lost,-0.3617
ball_recoveries,-0.2482
pens_conceded,-0.3183
fouls,1.0227
cards_yellow_red,-0.1907
