position,DM
minutes,-0.2527
passes_completed,-0.0658
passes,-0.07
dribbles_completed,-0.0815
dribbles,-0.1934
passes_completed_short,-0.1393
passes_short,-0.1401
passes_completed_medium,-0.1019
passes_medium,-0.0999
passes_completed_long,0.2291
passes_long,0.1096
passes_total_distance,0.0038
passes_free_kicks,0.583
through_balls,-0.073
passes_pressure,0.0278
passes_switches,0.2775
crosses,-0.2242
corner_kicks,-0.2751
passes_intercepted,-0.0588
passes_blocked,-0.0245
dispossessed,-0.2706
goals,-0.4721
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.1514
shots_on_target,-0.2167
sca,-0.0426
gca,-0.2094
xg,-0.4219
crosses_into_penalty_area,-0.3669
passes_into_final_third,0.2144
passes_into_penalty_area,0.3248
progressive_passes,0.3968
carry_progressive_distance,-0.0591
assisted_shots,-0.0963
fouled,-0.0596
pens_won,-0.3681
tackles,0.2973
interceptions,0.0875
blocks,-0.0418
tackles_won,0.4575
dribble_tackles,0.7496
dribbles_vs,0.5053
pressures,0.033
pressure_regains,0.0869
clearances,-0.1689
errors,0.2502
aerials_won,0.1739
aerials_lost,-0.366
ball_recoveries,0.0526
pens_conceded,2.0027
fouls,0.1837
cards_yellow_red,2.2462
