position,WB
passes_completed,-1.0651
passes,-1.0858
dribbles_completed,-0.3947
dribbles,-0.3835
passes_completed_short,-0.913
passes_short,-0.8518
passes_completed_medium,-0.9574
passes_medium,-1.0072
passes_completed_long,-0.6808
passes_long,-0.5187
passes_total_distance,-1.0262
passes_free_kicks,-1.0771
through_balls,1.3905
passes_pressure,-0.7217
passes_switches,0.2914
crosses,1.427
corner_kicks,0.4933
passes_intercepted,-0.7747
passes_blocked,0.5269
dispossessed,1.6266
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,2.3699
shots_on_target,-0.4278
sca,1.5401
gca,-1.0626
xg,1.9746
crosses_into_penalty_area,4.4341
passes_into_final_third,-0.4985
passes_into_penalty_area,1.7709
progressive_passes,-0.0799
carry_progressive_distance,1.2255
assisted_shots,2.4326
fouled,1.3608
pens_won,-0.3695
tackles,-0.34
interceptions,0.6428
blocks,-0.5548
tackles_won,-0.2388
dribble_tackles,-1.4707
dribbles_vs,-0.3174
pressures,0.5833
pressure_regains,0.9358
clearances,-0.806
errors,-0.5457
aerials_won,-0.9373
aerials_lost,-0.4515
ball_recoveries,-0.5894
pens_conceded,-0.4415
fouls,0.0417
cards_yellow_red,-0.2618
