position,CB
minutes,6863.0
passes_completed,0.268
passes,0.19
dribbles_completed,-0.6931
dribbles,-0.8318
passes_completed_short,-0.8854
passes_short,-1.039
passes_completed_medium,0.595
passes_medium,0.4402
passes_completed_long,1.7164
passes_long,1.6485
passes_total_distance,0.8993
passes_free_kicks,0.4479
through_balls,-0.5393
passes_pressure,-0.8617
passes_switches,1.232
crosses,-0.8764
corner_kicks,-0.5567
passes_intercepted,-0.6281
passes_blocked,-0.9656
dispossessed,-1.133
goals,-0.4986
assists,-0.6663
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.9065
shots_on_target,-0.7396
sca,-1.1148
gca,-0.777
xg,-0.7309
crosses_into_penalty_area,-0.6188
passes_into_final_third,0.2946
passes_into_penalty_area,-0.9388
progressive_passes,-0.1925
carry_progressive_distance,-0.2558
assisted_shots,-1.0378
fouled,0.461
pens_won,0.0173
tackles,0.7318
interceptions,0.474
blocks,0.5763
tackles_won,0.3652
dribble_tackles,0.5416
dribbles_vs,-0.3999
pressures,-0.9827
pressure_regains,-0.6737
clearances,0.7455
errors,-0.1009
aerials_won,-0.2792
aerials_lost,-0.374
ball_recoveries,0.7776
pens_conceded,0.7609
fouls,0.3339
cards_yellow_red,0.3635
