position,LB
passes_completed,0.3852
passes,0.6474
dribbles_completed,-0.5271
dribbles,-0.5518
passes_completed_short,0.2751
passes_short,0.1924
passes_completed_medium,0.4177
passes_medium,0.5442
passes_completed_long,0.2929
passes_long,0.7794
passes_total_distance,0.4151
passes_free_kicks,1.3504
through_balls,-0.7252
passes_pressure,-0.0588
passes_switches,1.0792
crosses,2.2146
corner_kicks,1.5892
passes_intercepted,-0.1063
passes_blocked,0.6648
dispossessed,-0.6099
goals,-0.6465
assists,1.3581
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.7111
shots_on_target,-0.7999
sca,0.0999
gca,0.5253
xg,-0.6704
crosses_into_penalty_area,0.8685
passes_into_final_third,0.1571
passes_into_penalty_area,-0.0183
progressive_passes,0.2417
carry_progressive_distance,-0.1873
assisted_shots,0.6602
fouled,-0.1349
pens_won,-0.3695
tackles,0.0738
interceptions,-0.3936
blocks,0.5235
tackles_won,-0.1063
dribble_tackles,0.5089
dribbles_vs,-0.2288
pressures,-0.5018
pressure_regains,-0.4021
clearances,0.4745
errors,-0.5457
aerials_won,-0.4701
aerials_lost,-0.6861
ball_recoveries,0.119
pens_conceded,-0.4415
fouls,-0.3552
cards_yellow_red,-0.2618
