position,AM
minutes,-0.5145
passes_completed,-0.6412
passes,-0.4023
dribbles_completed,-0.6025
dribbles,-0.7951
passes_completed_short,-0.8044
passes_short,-0.9711
passes_completed_medium,-0.4807
passes_medium,-0.3415
passes_completed_long,-0.0699
passes_long,0.6723
passes_total_distance,-0.4189
passes_free_kicks,1.8531
through_balls,-0.632
passes_pressure,-0.4406
passes_switches,0.9669
crosses,1.831
corner_kicks,3.1881
passes_intercepted,-0.2252
passes_blocked,-0.0016
dispossessed,-0.364
goals,-0.7238
assists,0.1592
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.2325
shots_on_target,0.109
sca,-0.0783
gca,-0.4938
xg,-0.3906
crosses_into_penalty_area,-0.0297
passes_into_final_third,-1.057
passes_into_penalty_area,-0.2188
progressive_passes,-1.091
carry_progressive_distance,-1.5428
assisted_shots,1.1044
fouled,-0.8812
pens_won,-0.2935
tackles,0.0915
interceptions,0.3039
blocks,0.9326
tackles_won,-0.2125
dribble_tackles,0.4061
dribbles_vs,0.4835
pressures,1.4362
pressure_regains,-0.0756
clearances,0.3822
errors,-0.3758
aerials_won,-0.3193
aerials_lost,0.9631
ball_recoveries,-0.294
pens_conceded,2.8646
fouls,-0.165
cards_yellow_red,-0.1906
