position,CM
minutes,1.0925
passes_completed,1.4111
passes,1.5909
dribbles_completed,1.0262
dribbles,0.8422
passes_completed_short,1.1896
passes_short,1.1661
passes_completed_medium,1.1037
passes_medium,1.1268
passes_completed_long,2.2079
passes_long,2.4758
passes_total_distance,1.6258
passes_free_kicks,2.6301
through_balls,-0.073
passes_pressure,1.882
passes_switches,4.9842
crosses,2.9806
corner_kicks,5.6422
passes_intercepted,0.9342
passes_blocked,1.4207
dispossessed,0.8831
goals,0.4506
assists,1.7308
pens_made,0.4563
pens_att,0.3272
shots_total,1.4756
shots_on_target,1.2268
sca,2.0746
gca,1.7892
xg,0.3015
crosses_into_penalty_area,2.1542
passes_into_final_third,1.5918
passes_into_penalty_area,1.3308
progressive_passes,1.3231
carry_progressive_distance,1.4759
assisted_shots,2.465
fouled,0.7277
pens_won,-0.3681
tackles,1.7469
interceptions,2.2601
blocks,1.0219
tackles_won,1.752
dribble_tackles,2.6747
dribbles_vs,2.5078
pressures,1.4178
pressure_regains,1.4306
clearances,0.0877
errors,1.0334
aerials_won,-0.3442
aerials_lost,-0.1373
ball_recoveries,1.334
pens_conceded,0.7569
fouls,0.3719
cards_yellow_red,-0.3235
