position,CM
minutes,-0.7108
passes_completed,-0.5868
passes,-0.6104
dribbles_completed,-0.5599
dribbles,-0.6046
passes_completed_short,-0.5789
passes_short,-0.5798
passes_completed_medium,-0.548
passes_medium,-0.5747
passes_completed_long,-0.4786
passes_long,-0.4861
passes_total_distance,-0.5691
passes_free_kicks,-0.5789
through_balls,-0.5
passes_pressure,-0.5026
passes_switches,-0.3975
crosses,-0.5701
corner_kicks,-0.3242
passes_intercepted,-0.5354
passes_blocked,-0.5229
dispossessed,-0.6071
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5827
shots_on_target,-0.526
sca,-0.51
gca,-0.525
xg,-0.4943
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.465
passes_into_penalty_area,-0.5593
progressive_passes,-0.5123
carry_progressive_distance,-0.6676
assisted_shots,-0.4819
fouled,-0.6945
pens_won,-0.3681
tackles,-0.3805
interceptions,-0.1618
blocks,-0.5949
tackles_won,-0.3369
dribble_tackles,-0.4804
dribbles_vs,-0.4102
pressures,-0.6993
pressure_regains,-0.6797
clearances,-0.4564
errors,1.0334
aerials_won,-0.6402
aerials_lost,-0.7402
ball_recoveries,-0.4778
pens_conceded,0.7569
fouls,-0.4614
cards_yellow_red,-0.3235
