position,RW
passes_completed,-0.3534
passes,-0.2532
dribbles_completed,0.0536
dribbles,0.9623
passes_completed_short,0.5203
passes_short,0.5727
passes_completed_medium,-0.7133
passes_medium,-0.8876
passes_completed_long,-0.8571
passes_long,-0.281
passes_total_distance,-0.5715
passes_free_kicks,0.0878
through_balls,-0.632
passes_pressure,0.2326
passes_switches,-0.1353
crosses,1.1911
corner_kicks,1.6749
passes_intercepted,0.3471
passes_blocked,1.2236
dispossessed,0.4478
goals,3.3182
assists,2.9989
pens_made,-0.2418
pens_att,-0.271
shots_total,1.6437
shots_on_target,0.7001
sca,0.8004
gca,2.1274
xg,1.6426
crosses_into_penalty_area,-0.019
passes_into_final_third,-0.3292
passes_into_penalty_area,2.0012
progressive_passes,-0.099
carry_progressive_distance,1.0343
assisted_shots,0.9682
fouled,1.194
pens_won,-0.2935
tackles,-0.8554
interceptions,-0.1623
blocks,0.2364
tackles_won,-0.6024
dribble_tackles,-0.8148
dribbles_vs,-1.1426
pressures,-0.3856
pressure_regains,-0.4245
clearances,-0.5905
errors,-0.3758
aerials_won,-0.1903
aerials_lost,-0.5946
ball_recoveries,-0.6444
pens_conceded,-0.3182
fouls,0.6209
cards_yellow_red,-0.1906
