position,CM
passes_completed,0.3056
passes,0.3901
dribbles_completed,-0.225
dribbles,-0.3003
passes_completed_short,0.2639
passes_short,0.4352
passes_completed_medium,0.2221
passes_medium,0.324
passes_completed_long,0.1954
passes_long,-0.0107
passes_total_distance,0.2585
passes_free_kicks,-0.2343
through_balls,-0.1278
passes_pressure,0.636
passes_switches,0.4019
crosses,-0.3043
corner_kicks,-0.412
passes_intercepted,0.6131
passes_blocked,-0.0284
dispossessed,-0.1457
goals,0.1938
assists,-0.2006
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.1953
shots_on_target,0.1184
sca,-0.2445
gca,-0.3927
xg,-0.2583
crosses_into_penalty_area,-0.2578
passes_into_final_third,1.2443
passes_into_penalty_area,-0.2341
progressive_passes,1.0868
carry_progressive_distance,-0.3096
assisted_shots,-0.1401
fouled,0.0327
pens_won,-0.3695
tackles,1.7771
interceptions,0.6376
blocks,0.2397
tackles_won,2.2327
dribble_tackles,1.1994
dribbles_vs,1.8512
pressures,1.4199
pressure_regains,1.82
clearances,-0.255
errors,-0.5457
aerials_won,0.7455
aerials_lost,0.2266
ball_recoveries,1.1298
pens_conceded,-0.4415
fouls,1.0671
cards_yellow_red,0.867
