position,FW
passes_completed,-1.4735
passes,-1.711
dribbles_completed,1.1511
dribbles,1.8705
passes_completed_short,-1.0759
passes_short,-1.1114
passes_completed_medium,-1.3974
passes_medium,-1.5579
passes_completed_long,-1.2748
passes_long,-1.5403
passes_total_distance,-1.4804
passes_free_kicks,-1.0216
through_balls,-0.119
passes_pressure,-0.8993
passes_switches,-1.2391
crosses,-0.061
corner_kicks,-0.4878
passes_intercepted,0.0091
passes_blocked,-0.3855
dispossessed,2.1894
goals,0.9355
assists,0.3896
pens_made,-0.2418
pens_att,-0.271
shots_total,1.1105
shots_on_target,1.4551
sca,0.9633
gca,1.5659
xg,0.8772
crosses_into_penalty_area,-0.0824
passes_into_final_third,-1.0936
passes_into_penalty_area,0.164
progressive_passes,-1.1299
carry_progressive_distance,0.9987
assisted_shots,-0.0438
fouled,2.9319
pens_won,3.1388
tackles,-1.4544
interceptions,-1.3342
blocks,-0.985
tackles_won,-1.2028
dribble_tackles,-1.2456
dribbles_vs,-1.5463
pressures,-0.0734
pressure_regains,-0.4705
clearances,-0.9716
errors,-0.3758
aerials_won,-0.6269
aerials_lost,-0.049
ball_recoveries,-1.2689
pens_conceded,-0.3182
fouls,-0.2859
cards_yellow_red,-0.1906
