position,LM
passes_completed,-1.0062
passes,-1.0845
dribbles_completed,0.5401
dribbles,0.8659
passes_completed_short,-0.6059
passes_short,-0.7053
passes_completed_medium,-1.0197
passes_medium,-1.0742
passes_completed_long,-1.0752
passes_long,-1.0127
passes_total_distance,-1.1567
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.4757
passes_switches,-1.0296
crosses,0.549
corner_kicks,-0.3949
passes_intercepted,-0.8596
passes_blocked,0.7439
dispossessed,0.8969
goals,0.2517
assists,-0.0887
pens_made,-0.2418
pens_att,-0.271
shots_total,0.7317
shots_on_target,0.4316
sca,0.2545
gca,0.5044
xg,0.2709
crosses_into_penalty_area,0.0526
passes_into_final_third,-0.7914
passes_into_penalty_area,0.0234
progressive_passes,-0.9668
carry_progressive_distance,0.7217
assisted_shots,0.316
fouled,0.4049
pens_won,-0.2935
tackles,-0.9611
interceptions,-1.1031
blocks,1.1278
tackles_won,-0.9427
dribble_tackles,-1.2119
dribbles_vs,-0.9713
pressures,-0.3673
pressure_regains,-0.8824
clearances,-0.5027
errors,-0.3758
aerials_won,-1.0511
aerials_lost,0.9715
ball_recoveries,-0.1978
pens_conceded,-0.3182
fouls,-0.8036
cards_yellow_red,-0.1906
