position,LB
minutes,1400.0
passes_completed,0.0797
passes,0.3885
dribbles_completed,-0.1087
dribbles,-0.0044
passes_completed_short,0.1343
passes_short,0.1083
passes_completed_medium,0.0179
passes_medium,0.217
passes_completed_long,0.1114
passes_long,0.9102
passes_total_distance,0.0965
passes_free_kicks,-0.6428
through_balls,0.279
passes_pressure,-0.2609
passes_switches,-0.2241
crosses,1.2501
corner_kicks,-0.4956
passes_intercepted,0.7041
passes_blocked,0.293
dispossessed,-0.9057
goals,-0.724
assists,-0.2559
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.8606
shots_on_target,-0.7138
sca,-0.5315
gca,-0.7243
xg,-0.8449
crosses_into_penalty_area,1.4232
passes_into_final_third,0.1072
passes_into_penalty_area,0.4012
progressive_passes,-0.0394
carry_progressive_distance,0.0559
assisted_shots,-0.2877
fouled,-0.884
pens_won,-0.2937
tackles,0.0854
interceptions,-0.9654
blocks,-1.2397
tackles_won,-0.4873
dribble_tackles,0.0943
dribbles_vs,-0.083
pressures,-0.0599
pressure_regains,-0.1095
clearances,1.3072
errors,-0.376
aerials_won,-0.2313
aerials_lost,-0.7935
ball_recoveries,0.0162
pens_conceded,-0.3183
fouls,-0.2749
cards_yellow_red,2.5258
