position,AM
passes_completed,-0.9895
passes,-1.1403
dribbles_completed,1.1068
dribbles,1.0185
passes_completed_short,-0.5855
passes_short,-0.7478
passes_completed_medium,-1.0425
passes_medium,-1.1817
passes_completed_long,-1.0873
passes_long,-1.0221
passes_total_distance,-1.0637
passes_free_kicks,-0.8121
through_balls,0.6266
passes_pressure,-0.9551
passes_switches,-0.4432
crosses,1.3544
corner_kicks,0.4549
passes_intercepted,-0.6082
passes_blocked,-0.3093
dispossessed,-0.4095
goals,0.294
assists,0.6528
pens_made,-0.2418
pens_att,-0.271
shots_total,0.165
shots_on_target,0.7126
sca,1.2023
gca,-0.2199
xg,0.3851
crosses_into_penalty_area,1.0339
passes_into_final_third,-1.626
passes_into_penalty_area,1.192
progressive_passes,-1.0333
carry_progressive_distance,0.1944
assisted_shots,1.6654
fouled,0.2547
pens_won,-0.2935
tackles,-0.9174
interceptions,-1.2656
blocks,0.9995
tackles_won,-1.2145
dribble_tackles,-0.0265
dribbles_vs,-0.0927
pressures,0.7908
pressure_regains,0.3703
clearances,-0.6943
errors,-0.3758
aerials_won,-0.6006
aerials_lost,1.4403
ball_recoveries,-0.1105
pens_conceded,-0.3182
fouls,-0.606
cards_yellow_red,-0.1906
