position,RW
passes_completed,-0.1552
passes,-0.1031
dribbles_completed,0.3562
dribbles,0.3292
passes_completed_short,0.1993
passes_short,0.4062
passes_completed_medium,-0.2794
passes_medium,-0.2586
passes_completed_long,-0.4072
passes_long,-0.5907
passes_total_distance,-0.2993
passes_free_kicks,-0.2197
through_balls,-0.3108
passes_pressure,0.9067
passes_switches,-0.375
crosses,0.3594
corner_kicks,-0.0403
passes_intercepted,1.5417
passes_blocked,0.4503
dispossessed,0.1752
goals,2.9121
assists,0.3189
pens_made,4.0686
pens_att,3.3316
shots_total,0.8659
shots_on_target,0.9707
sca,0.5636
gca,0.6027
xg,2.1368
crosses_into_penalty_area,-0.5299
passes_into_final_third,-0.0984
passes_into_penalty_area,0.8893
progressive_passes,0.0624
carry_progressive_distance,0.3009
assisted_shots,1.0778
fouled,1.1517
pens_won,0.7809
tackles,-1.1639
interceptions,-0.3105
blocks,-0.6408
tackles_won,-0.964
dribble_tackles,-1.0773
dribbles_vs,-1.1194
pressures,0.1336
pressure_regains,-0.0679
clearances,-0.8241
errors,-0.3758
aerials_won,-1.0
aerials_lost,-0.4799
ball_recoveries,-0.9096
pens_conceded,-0.3182
fouls,-0.9433
cards_yellow_red,-0.1906
