position,CM
minutes,560.0
passes_completed,0.1687
passes,0.2666
dribbles_completed,0.8833
dribbles,0.91
passes_completed_short,0.0675
passes_short,0.0177
passes_completed_medium,0.2245
passes_medium,0.2081
passes_completed_long,0.2042
passes_long,0.6569
passes_total_distance,0.2259
passes_free_kicks,0.6847
through_balls,0.5068
passes_pressure,0.5854
passes_switches,0.671
crosses,0.8524
corner_kicks,2.3419
passes_intercepted,-1.1043
passes_blocked,-0.2231
dispossessed,0.222
goals,-0.724
assists,0.5173
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.0404
shots_on_target,0.1529
sca,2.362
gca,3.9947
xg,-0.3138
crosses_into_penalty_area,1.4232
passes_into_final_third,0.0481
passes_into_penalty_area,1.4569
progressive_passes,0.826
carry_progressive_distance,1.569
assisted_shots,1.836
fouled,1.5924
pens_won,7.3284
tackles,-1.0181
interceptions,-0.2933
blocks,1.9441
tackles_won,-0.7122
dribble_tackles,-1.0123
dribbles_vs,0.4839
pressures,1.3868
pressure_regains,2.4858
clearances,-0.6284
errors,-0.376
aerials_won,-0.8137
aerials_lost,0.0081
ball_recoveries,-0.4989
pens_conceded,-0.3183
fouls,1.0787
cards_yellow_red,-0.1907
