position,LW
passes_completed,-0.864
passes,-0.9747
dribbles_completed,-0.2738
dribbles,0.1314
passes_completed_short,-0.5908
passes_short,-0.6385
passes_completed_medium,-0.7763
passes_medium,-0.7787
passes_completed_long,-0.8859
passes_long,-0.908
passes_total_distance,-0.9102
passes_free_kicks,-0.7625
through_balls,-0.0095
passes_pressure,-0.446
passes_switches,-0.5474
crosses,0.4583
corner_kicks,-0.348
passes_intercepted,-0.4157
passes_blocked,-0.3901
dispossessed,0.7228
goals,-0.2203
assists,-0.0668
pens_made,-0.2418
pens_att,-0.271
shots_total,1.0765
shots_on_target,1.1245
sca,0.2454
gca,0.7485
xg,0.5292
crosses_into_penalty_area,0.5477
passes_into_final_third,-1.0606
passes_into_penalty_area,0.4097
progressive_passes,-0.988
carry_progressive_distance,0.0628
assisted_shots,-0.0074
fouled,0.3528
pens_won,0.7479
tackles,-0.6688
interceptions,-0.2594
blocks,-0.2791
tackles_won,-0.7604
dribble_tackles,-0.3906
dribbles_vs,0.2485
pressures,1.1067
pressure_regains,0.7099
clearances,-0.9093
errors,-0.3758
aerials_won,-0.7389
aerials_lost,-0.369
ball_recoveries,-0.6207
pens_conceded,-0.3182
fouls,0.0187
cards_yellow_red,-0.1906
