position,CM
passes_completed,-0.7475
passes,-0.673
dribbles_completed,0.4832
dribbles,0.8534
passes_completed_short,-0.4101
passes_short,-0.1981
passes_completed_medium,-0.7821
passes_medium,-0.6825
passes_completed_long,-0.6138
passes_long,-0.6585
passes_total_distance,-0.8078
passes_free_kicks,-0.4264
through_balls,0.2667
passes_pressure,-0.7269
passes_switches,-0.4137
crosses,-0.0961
corner_kicks,0.0672
passes_intercepted,0.4486
passes_blocked,0.6879
dispossessed,0.2999
goals,-0.6084
assists,0.2433
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.555
shots_on_target,0.2192
sca,0.4011
gca,0.8282
xg,0.2984
crosses_into_penalty_area,-0.3423
passes_into_final_third,-0.0971
passes_into_penalty_area,0.5332
progressive_passes,0.1205
carry_progressive_distance,0.0548
assisted_shots,0.3309
fouled,1.2333
pens_won,0.9245
tackles,0.3689
interceptions,1.2149
blocks,0.5252
tackles_won,0.3046
dribble_tackles,-0.0558
dribbles_vs,1.1887
pressures,1.3895
pressure_regains,1.4372
clearances,-0.5974
errors,-0.5457
aerials_won,-0.7497
aerials_lost,-0.3897
ball_recoveries,0.4568
pens_conceded,-0.4415
fouls,0.042
cards_yellow_red,-0.2618
