position,WB
minutes,867.0
passes_completed,0.7589
passes,0.8371
dribbles_completed,1.2748
dribbles,0.7719
passes_completed_short,1.1385
passes_short,1.196
passes_completed_medium,0.5644
passes_medium,0.6351
passes_completed_long,-0.1499
passes_long,-0.2257
passes_total_distance,0.4709
passes_free_kicks,-0.6546
through_balls,0.1035
passes_pressure,-0.419
passes_switches,-0.95
crosses,0.3196
corner_kicks,-0.5567
passes_intercepted,1.0623
passes_blocked,1.4684
dispossessed,1.2872
goals,-0.724
assists,0.061
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.8973
shots_on_target,-0.52
sca,-0.4999
gca,-0.0867
xg,-0.7419
crosses_into_penalty_area,-0.4836
passes_into_final_third,0.155
passes_into_penalty_area,0.8026
progressive_passes,0.8692
carry_progressive_distance,0.7669
assisted_shots,-0.6502
fouled,-0.6838
pens_won,-0.2937
tackles,2.4545
interceptions,0.9673
blocks,1.4023
tackles_won,2.8836
dribble_tackles,2.1359
dribbles_vs,1.567
pressures,0.6141
pressure_regains,1.7391
clearances,0.1097
errors,-0.376
aerials_won,-0.5103
aerials_lost,-0.6807
ball_recoveries,0.5587
pens_conceded,-0.3183
fouls,-1.0362
cards_yellow_red,-0.1907
