position,WB
minutes,-0.5195
passes_completed,-0.0606
passes,0.2174
dribbles_completed,-0.5958
dribbles,-0.7108
passes_completed_short,-0.3808
passes_short,-0.408
passes_completed_medium,-0.0802
passes_medium,0.0209
passes_completed_long,0.8343
passes_long,1.354
passes_total_distance,0.2559
passes_free_kicks,-0.0534
through_balls,-0.632
passes_pressure,-0.4128
passes_switches,0.9915
crosses,0.7983
corner_kicks,-0.4452
passes_intercepted,-0.483
passes_blocked,1.3866
dispossessed,-0.751
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.2115
shots_on_target,-1.0285
sca,-0.1567
gca,-1.0099
xg,-0.8908
crosses_into_penalty_area,2.4668
passes_into_final_third,-0.117
passes_into_penalty_area,1.2593
progressive_passes,0.9479
carry_progressive_distance,0.4586
assisted_shots,0.6253
fouled,0.0776
pens_won,-0.2935
tackles,0.2517
interceptions,-0.1661
blocks,1.7039
tackles_won,0.0094
dribble_tackles,-0.1955
dribbles_vs,-0.5935
pressures,-0.2711
pressure_regains,-0.2001
clearances,0.3967
errors,-0.3758
aerials_won,-0.0748
aerials_lost,-0.3529
ball_recoveries,0.1178
pens_conceded,-0.3182
fouls,-0.3353
cards_yellow_red,-0.1906
