position,DM
minutes,809.0
passes_completed,1.823
passes,1.9697
dribbles_completed,-0.384
dribbles,-0.4382
passes_completed_short,0.9171
passes_short,0.8353
passes_completed_medium,1.6351
passes_medium,1.6489
passes_completed_long,2.7213
passes_long,2.9161
passes_total_distance,2.2396
passes_free_kicks,2.1284
through_balls,0.9447
passes_pressure,1.3546
passes_switches,4.8018
crosses,0.424
corner_kicks,2.8226
passes_intercepted,1.5325
passes_blocked,-0.4038
dispossessed,-0.7854
goals,-0.0864
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.0434
shots_on_target,-0.4835
sca,0.5771
gca,-1.0103
xg,-0.6513
crosses_into_penalty_area,0.3298
passes_into_final_third,1.9877
passes_into_penalty_area,0.0839
progressive_passes,1.721
carry_progressive_distance,-0.0618
assisted_shots,1.0011
fouled,-0.7638
pens_won,-0.2937
tackles,0.6645
interceptions,-0.0091
blocks,-0.0777
tackles_won,0.3037
dribble_tackles,0.919
dribbles_vs,1.2975
pressures,0.8405
pressure_regains,0.3916
clearances,-0.1446
errors,-0.376
aerials_won,0.2065
aerials_lost,0.0593
ball_recoveries,1.7021
pens_conceded,-0.3183
fouls,-0.6035
cards_yellow_red,-0.1907
