position,CB
minutes,-0.1492
passes_completed,1.104
passes,0.7624
dribbles_completed,-1.1694
dribbles,-1.1775
passes_completed_short,-0.2485
passes_short,-0.5003
passes_completed_medium,1.6986
passes_medium,1.4634
passes_completed_long,1.6221
passes_long,1.0241
passes_total_distance,1.447
passes_free_kicks,1.1511
through_balls,-0.632
passes_pressure,-0.1392
passes_switches,0.3668
crosses,-1.0812
corner_kicks,-0.5565
passes_intercepted,-1.0862
passes_blocked,-0.6166
dispossessed,-1.0422
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.1269
shots_on_target,-0.7061
sca,-1.5177
gca,-1.0099
xg,-0.8435
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.1748
passes_into_penalty_area,-1.3074
progressive_passes,-0.7931
carry_progressive_distance,-0.0531
assisted_shots,-1.3951
fouled,-0.8653
pens_won,-0.2935
tackles,0.289
interceptions,-0.1242
blocks,-0.386
tackles_won,0.0044
dribble_tackles,-0.0441
dribbles_vs,-0.58
pressures,-1.4639
pressure_regains,-1.1665
clearances,2.5491
errors,-0.3758
aerials_won,1.1139
aerials_lost,-0.1657
ball_recoveries,0.1336
pens_conceded,-0.3182
fouls,-0.0204
cards_yellow_red,-0.1906
