position,LB
passes_completed,2.1842
passes,2.1165
dribbles_completed,3.1732
dribbles,3.0252
passes_completed_short,2.8289
passes_short,2.8159
passes_completed_medium,1.6105
passes_medium,1.568
passes_completed_long,-0.1716
passes_long,-0.4613
passes_total_distance,1.3357
passes_free_kicks,-0.0181
through_balls,-0.3403
passes_pressure,1.0495
passes_switches,-0.607
crosses,1.3092
corner_kicks,-0.4808
passes_intercepted,1.7331
passes_blocked,1.434
dispossessed,0.9302
goals,0.2916
assists,1.293
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.6355
shots_on_target,-0.3765
sca,0.6846
gca,0.8797
xg,-0.1639
crosses_into_penalty_area,2.2
passes_into_final_third,1.0022
passes_into_penalty_area,1.3649
progressive_passes,1.4782
carry_progressive_distance,2.4082
assisted_shots,0.7439
fouled,0.2453
pens_won,-0.3695
tackles,1.7459
interceptions,0.4413
blocks,1.1318
tackles_won,1.6869
dribble_tackles,1.8238
dribbles_vs,0.5826
pressures,0.2943
pressure_regains,1.791
clearances,0.0792
errors,-0.5457
aerials_won,-0.1448
aerials_lost,-0.3432
ball_recoveries,2.2343
pens_conceded,0.7427
fouls,-0.3622
cards_yellow_red,1.9202
