position,RM
minutes,882.0
passes_completed,-0.2509
passes,-0.2458
dribbles_completed,0.7821
dribbles,0.3916
passes_completed_short,-0.3726
passes_short,-0.3272
passes_completed_medium,-0.0762
passes_medium,-0.0528
passes_completed_long,-0.2103
passes_long,-0.279
passes_total_distance,-0.1887
passes_free_kicks,-0.7812
through_balls,0.8142
passes_pressure,0.047
passes_switches,0.2448
crosses,0.7998
corner_kicks,-0.4598
passes_intercepted,-0.6618
passes_blocked,0.518
dispossessed,0.2018
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.2807
shots_on_target,0.2217
sca,0.7214
gca,-1.0103
xg,-0.3046
crosses_into_penalty_area,1.3149
passes_into_final_third,0.2498
passes_into_penalty_area,1.7242
progressive_passes,1.0157
carry_progressive_distance,1.2288
assisted_shots,0.9493
fouled,-1.3901
pens_won,-0.2937
tackles,-0.8822
interceptions,-0.1439
blocks,0.2154
tackles_won,-0.9442
dribble_tackles,-0.357
dribbles_vs,-0.2929
pressures,0.3105
pressure_regains,-0.2823
clearances,-0.401
errors,-0.376
aerials_won,-0.9318
aerials_lost,-0.5857
ball_recoveries,0.3874
pens_conceded,-0.3183
fouls,-0.7228
cards_yellow_red,-0.1907
