position,RM
minutes,-0.9772
passes_completed,-0.8018
passes,-0.8437
dribbles_completed,-0.6354
dribbles,-0.635
passes_completed_short,-0.7592
passes_short,-0.7822
passes_completed_medium,-0.7684
passes_medium,-0.8032
passes_completed_long,-0.6974
passes_long,-0.7078
passes_total_distance,-0.7871
passes_free_kicks,-0.5789
through_balls,-0.5
passes_pressure,-0.8533
passes_switches,-0.6347
crosses,-0.5701
corner_kicks,-0.1769
passes_intercepted,-0.8531
passes_blocked,-0.6724
dispossessed,-0.6792
goals,-0.4721
assists,-0.3472
pens_made,-0.2258
pens_att,0.3272
shots_total,-0.5827
shots_on_target,-0.526
sca,-0.4963
gca,-0.4198
xg,-0.3496
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.6698
passes_into_penalty_area,-0.4678
progressive_passes,-0.6854
carry_progressive_distance,-0.7178
assisted_shots,-0.4268
fouled,-0.7961
pens_won,-0.3681
tackles,-0.7947
interceptions,-0.7317
blocks,-0.829
tackles_won,-0.8076
dribble_tackles,-0.6943
dribbles_vs,-0.7344
pressures,-0.8635
pressure_regains,-0.8457
clearances,-0.6104
errors,-0.5331
aerials_won,-0.6587
aerials_lost,-0.7195
ball_recoveries,-0.8738
pens_conceded,-0.4889
fouls,-0.8377
cards_yellow_red,-0.3235
