position,RB
minutes,630.0
passes_completed,-0.9476
passes,-0.4438
dribbles_completed,-0.9275
dribbles,-0.9768
passes_completed_short,-1.2316
passes_short,-1.17
passes_completed_medium,-0.875
passes_medium,-0.6058
passes_completed_long,0.2687
passes_long,1.179
passes_total_distance,-0.6373
passes_free_kicks,-0.3478
through_balls,0.3802
passes_pressure,-0.6012
passes_switches,-0.6297
crosses,0.985
corner_kicks,-0.5567
passes_intercepted,-0.1834
passes_blocked,0.4286
dispossessed,0.0401
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.1849
shots_on_target,-1.029
sca,-0.4041
gca,-1.0103
xg,-0.7885
crosses_into_penalty_area,1.1705
passes_into_final_third,-0.6634
passes_into_penalty_area,-0.1909
progressive_passes,-0.7766
carry_progressive_distance,-0.7412
assisted_shots,-0.3697
fouled,0.458
pens_won,-0.2937
tackles,1.582
interceptions,-0.1439
blocks,0.3438
tackles_won,0.6619
dribble_tackles,1.2104
dribbles_vs,0.379
pressures,-0.2574
pressure_regains,-0.9253
clearances,0.1889
errors,-0.376
aerials_won,0.0131
aerials_lost,-0.8825
ball_recoveries,0.2685
pens_conceded,-0.3183
fouls,0.5003
cards_yellow_red,-0.1907
