position,RM
passes_completed,-1.3983
passes,-1.4942
dribbles_completed,-0.8849
dribbles,-0.7182
passes_completed_short,-0.9499
passes_short,-0.8731
passes_completed_medium,-1.4468
passes_medium,-1.482
passes_completed_long,-1.1268
passes_long,-1.423
passes_total_distance,-1.4083
passes_free_kicks,-0.4485
through_balls,1.6632
passes_pressure,-1.4829
passes_switches,-1.0473
crosses,0.2001
corner_kicks,-0.5565
passes_intercepted,-1.8569
passes_blocked,-0.21
dispossessed,-0.8646
goals,0.2043
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.7168
shots_on_target,0.5592
sca,-0.4959
gca,-0.2895
xg,1.4361
crosses_into_penalty_area,-0.2777
passes_into_final_third,-1.1297
passes_into_penalty_area,-0.801
progressive_passes,-1.435
carry_progressive_distance,-0.6377
assisted_shots,-0.2323
fouled,-0.3522
pens_won,-0.2935
tackles,-0.2434
interceptions,-1.2983
blocks,1.2134
tackles_won,-0.4198
dribble_tackles,-0.5797
dribbles_vs,0.8839
pressures,0.7239
pressure_regains,-0.0236
clearances,-0.04
errors,-0.3758
aerials_won,0.8191
aerials_lost,0.6916
ball_recoveries,-0.8918
pens_conceded,-0.3182
fouls,-0.995
cards_yellow_red,-0.1906
