position,LW
passes_completed,0.1622
passes,0.0232
dribbles_completed,-0.6222
dribbles,-0.2331
passes_completed_short,0.5538
passes_short,0.4967
passes_completed_medium,-0.0398
passes_medium,-0.2276
passes_completed_long,-0.2601
passes_long,-0.3647
passes_total_distance,-0.0049
passes_free_kicks,-0.9269
through_balls,-0.0628
passes_pressure,0.618
passes_switches,0.3263
crosses,0.653
corner_kicks,-0.2515
passes_intercepted,-0.5392
passes_blocked,0.8318
dispossessed,0.2217
goals,0.6572
assists,-0.1271
pens_made,-0.2418
pens_att,-0.271
shots_total,0.1066
shots_on_target,0.1527
sca,0.3413
gca,0.7766
xg,-0.0252
crosses_into_penalty_area,1.1381
passes_into_final_third,-0.1491
passes_into_penalty_area,0.9534
progressive_passes,0.1559
carry_progressive_distance,-0.0831
assisted_shots,0.1044
fouled,-0.4712
pens_won,1.611
tackles,-0.7326
interceptions,-0.2934
blocks,0.3011
tackles_won,-0.5716
dribble_tackles,-0.5865
dribbles_vs,-0.8386
pressures,-0.2286
pressure_regains,0.1115
clearances,-0.6282
errors,1.3087
aerials_won,-0.5709
aerials_lost,0.5085
ball_recoveries,-0.5282
pens_conceded,-0.3182
fouls,-0.8734
cards_yellow_red,-0.1906
