position,RW
passes_completed,0.814
passes,0.8719
dribbles_completed,-0.5248
dribbles,-0.503
passes_completed_short,0.9276
passes_short,0.9424
passes_completed_medium,0.6909
passes_medium,0.7021
passes_completed_long,0.0451
passes_long,0.0585
passes_total_distance,0.554
passes_free_kicks,-0.3923
through_balls,-0.7252
passes_pressure,1.1166
passes_switches,-0.1746
crosses,0.3161
corner_kicks,-0.4808
passes_intercepted,0.9683
passes_blocked,0.7963
dispossessed,-0.3348
goals,-0.4701
assists,-0.4177
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.3076
shots_on_target,-0.6663
sca,-0.5312
gca,-0.8358
xg,-0.6389
crosses_into_penalty_area,0.3391
passes_into_final_third,0.3066
passes_into_penalty_area,-0.0757
progressive_passes,0.3449
carry_progressive_distance,0.4273
assisted_shots,-0.1868
fouled,-1.0606
pens_won,-0.3695
tackles,-0.1714
interceptions,0.6299
blocks,-0.0835
tackles_won,-0.4498
dribble_tackles,0.3758
dribbles_vs,0.5621
pressures,-0.2857
pressure_regains,-0.2039
clearances,0.5467
errors,-0.5457
aerials_won,-0.6128
aerials_lost,-0.6372
ball_recoveries,-0.0522
pens_conceded,-0.4415
fouls,-0.7114
cards_yellow_red,-0.2618
