position,CM
minutes,1257.0
passes_completed,1.034
passes,0.8605
dribbles_completed,-0.2954
dribbles,-0.4912
passes_completed_short,0.334
passes_short,0.1877
passes_completed_medium,0.7335
passes_medium,0.5523
passes_completed_long,2.393
passes_long,1.9143
passes_total_distance,1.4353
passes_free_kicks,-0.0082
through_balls,-0.1248
passes_pressure,2.1577
passes_switches,2.5166
crosses,-0.8997
corner_kicks,0.191
passes_intercepted,-0.8507
passes_blocked,-1.1337
dispossessed,-1.0098
goals,-0.3137
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.2772
shots_on_target,-0.6779
sca,-0.5171
gca,-0.6918
xg,-0.7368
crosses_into_penalty_area,-0.3442
passes_into_final_third,1.709
passes_into_penalty_area,-0.3002
progressive_passes,1.6131
carry_progressive_distance,-0.0201
assisted_shots,-0.4701
fouled,-0.6015
pens_won,-0.2937
tackles,0.0648
interceptions,0.758
blocks,0.3502
tackles_won,0.5427
dribble_tackles,-0.3002
dribbles_vs,-0.2889
pressures,1.0647
pressure_regains,0.3484
clearances,-0.2394
errors,-0.376
aerials_won,-0.4886
aerials_lost,-1.1047
ball_recoveries,0.9281
pens_conceded,-0.3183
fouls,-0.4214
cards_yellow_red,-0.1907
