position,CM
minutes,-0.5521
passes_completed,-0.9663
passes,-0.8651
dribbles_completed,1.2562
dribbles,0.7802
passes_completed_short,-0.9221
passes_short,-0.6915
passes_completed_medium,-0.8225
passes_medium,-0.7349
passes_completed_long,-0.6723
passes_long,-0.9384
passes_total_distance,-0.9058
passes_free_kicks,-0.5759
through_balls,-0.632
passes_pressure,-0.1079
passes_switches,-0.7198
crosses,-0.2008
corner_kicks,-0.5565
passes_intercepted,-0.3812
passes_blocked,2.3628
dispossessed,1.1507
goals,-0.7238
assists,0.2386
pens_made,-0.2418
pens_att,-0.271
shots_total,0.6594
shots_on_target,0.2061
sca,-0.0439
gca,0.6706
xg,-0.4384
crosses_into_penalty_area,0.9311
passes_into_final_third,-0.5454
passes_into_penalty_area,0.4649
progressive_passes,-0.2821
carry_progressive_distance,-0.1347
assisted_shots,-0.6717
fouled,-1.3249
pens_won,-0.2935
tackles,0.4163
interceptions,-0.847
blocks,2.4003
tackles_won,0.3663
dribble_tackles,-0.4369
dribbles_vs,0.693
pressures,2.1011
pressure_regains,2.0654
clearances,-0.2569
errors,-0.3758
aerials_won,-0.2496
aerials_lost,-0.2806
ball_recoveries,0.8041
pens_conceded,-0.3182
fouls,0.6071
cards_yellow_red,-0.1906
