position,RW
minutes,-0.9971
passes_completed,-0.8127
passes,-0.8527
dribbles_completed,-0.6606
dribbles,-0.6655
passes_completed_short,-0.7737
passes_short,-0.7987
passes_completed_medium,-0.7684
passes_medium,-0.7984
passes_completed_long,-0.7207
passes_long,-0.7188
passes_total_distance,-0.8024
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.8533
passes_switches,-0.6711
crosses,-0.5155
corner_kicks,-0.2996
passes_intercepted,-0.8134
passes_blocked,-0.7471
dispossessed,-0.6071
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6415
shots_on_target,-0.5775
sca,-0.6613
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.7256
passes_into_penalty_area,-0.6203
progressive_passes,-0.7374
carry_progressive_distance,-0.8425
assisted_shots,-0.6196
fouled,-0.7707
pens_won,-0.3681
tackles,-0.7759
interceptions,-0.7673
blocks,-0.829
tackles_won,-0.7782
dribble_tackles,-0.6943
dribbles_vs,-0.8107
pressures,-0.8375
pressure_regains,-0.8457
clearances,-0.6104
errors,-0.5331
aerials_won,-0.6402
aerials_lost,-0.6779
ball_recoveries,-0.8813
pens_conceded,-0.4889
fouls,-0.8915
cards_yellow_red,-0.3235
