position,CM
minutes,0.738
passes_completed,0.8578
passes,0.6772
dribbles_completed,0.3831
dribbles,0.3832
passes_completed_short,1.2212
passes_short,1.196
passes_completed_medium,0.6036
passes_medium,0.5402
passes_completed_long,-0.1127
passes_long,-0.5066
passes_total_distance,0.4883
passes_free_kicks,-0.4166
through_balls,0.0495
passes_pressure,0.3482
passes_switches,-0.3986
crosses,-0.3953
corner_kicks,-0.526
passes_intercepted,0.6974
passes_blocked,0.2408
dispossessed,-0.1448
goals,-0.7238
assists,-0.0001
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.6244
shots_on_target,-0.6357
sca,-0.6641
gca,-0.5822
xg,-0.292
crosses_into_penalty_area,-0.5103
passes_into_final_third,0.5351
passes_into_penalty_area,-0.3551
progressive_passes,0.4075
carry_progressive_distance,0.712
assisted_shots,-0.3363
fouled,-0.6689
pens_won,-0.2935
tackles,-0.0336
interceptions,-0.0954
blocks,-0.0326
tackles_won,0.2382
dribble_tackles,0.0056
dribbles_vs,-0.5775
pressures,0.2086
pressure_regains,0.4937
clearances,-0.1659
errors,-0.3758
aerials_won,-0.5561
aerials_lost,-0.5281
ball_recoveries,1.0357
pens_conceded,-0.3182
fouls,0.3956
cards_yellow_red,-0.1906
