position,FW
passes_completed,-1.1148
passes,-1.1536
dribbles_completed,-0.7618
dribbles,-0.7246
passes_completed_short,-0.3848
passes_short,-0.1233
passes_completed_medium,-1.2159
passes_medium,-1.1471
passes_completed_long,-1.3078
passes_long,-1.3778
passes_total_distance,-1.3792
passes_free_kicks,-1.0771
through_balls,-0.1469
passes_pressure,-0.0613
passes_switches,-1.3219
crosses,-0.6514
corner_kicks,-0.4586
passes_intercepted,-0.1195
passes_blocked,-0.1119
dispossessed,-0.2905
goals,2.8796
assists,-0.439
pens_made,4.0389
pens_att,4.3808
shots_total,1.4618
shots_on_target,1.4589
sca,0.0722
gca,0.1262
xg,2.238
crosses_into_penalty_area,-0.5964
passes_into_final_third,-0.7425
passes_into_penalty_area,-0.504
progressive_passes,-1.0047
carry_progressive_distance,-1.6006
assisted_shots,0.0079
fouled,0.5411
pens_won,1.5165
tackles,-1.1143
interceptions,-0.9377
blocks,-1.095
tackles_won,-1.1993
dribble_tackles,-1.0858
dribbles_vs,-0.8544
pressures,0.2815
pressure_regains,0.4129
clearances,-0.7643
errors,-0.5457
aerials_won,2.1137
aerials_lost,2.8769
ball_recoveries,-1.119
pens_conceded,-0.4415
fouls,1.6686
cards_yellow_red,-0.2618
