position,GK
minutes,1.3231
passes_completed,0.0606
passes,0.3339
dribbles_completed,-0.6354
dribbles,-0.6502
passes_completed_short,-0.6639
passes_short,-0.7012
passes_completed_medium,-0.0308
passes_medium,-0.1372
passes_completed_long,1.9611
passes_long,2.7307
passes_total_distance,0.8316
passes_free_kicks,2.1321
through_balls,-0.5
passes_pressure,-0.2878
passes_switches,0.5694
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.6546
passes_blocked,-0.6973
dispossessed,-0.7032
goals,-0.4721
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6415
shots_on_target,-0.5775
sca,-0.6613
gca,-0.525
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.4557
passes_into_penalty_area,-0.6507
progressive_passes,-0.7807
carry_progressive_distance,-0.2407
assisted_shots,-0.6472
fouled,-0.6945
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.7725
pressures,-0.8959
pressure_regains,-0.901
clearances,-0.5694
errors,0.2502
aerials_won,-0.6587
aerials_lost,-0.761
ball_recoveries,0.2581
pens_conceded,0.7569
fouls,-0.8915
cards_yellow_red,-0.3235
