position,LW
minutes,-0.3621
passes_completed,-0.4106
passes,-0.3207
dribbles_completed,-0.434
dribbles,-0.2543
passes_completed_short,-0.4151
passes_short,-0.4142
passes_completed_medium,-0.3878
passes_medium,-0.2928
passes_completed_long,-0.3203
passes_long,-0.1204
passes_total_distance,-0.4006
passes_free_kicks,-0.3392
through_balls,-0.5
passes_pressure,-0.393
passes_switches,-0.4157
crosses,0.4496
corner_kicks,-0.3242
passes_intercepted,-0.4162
passes_blocked,-0.2737
dispossessed,-0.4388
goals,-0.3403
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5043
shots_on_target,-0.526
sca,-0.345
gca,-0.2094
xg,-0.4653
crosses_into_penalty_area,0.2867
passes_into_final_third,-0.2137
passes_into_penalty_area,-0.102
progressive_passes,-0.0188
carry_progressive_distance,-0.4079
assisted_shots,-0.2891
fouled,-0.3389
pens_won,0.7686
tackles,-0.0793
interceptions,0.5149
blocks,-0.1907
tackles_won,-0.1604
dribble_tackles,-0.2665
dribbles_vs,-0.0478
pressures,-0.4465
pressure_regains,-0.4189
clearances,-0.1176
errors,0.2502
aerials_won,-0.2332
aerials_lost,-0.47
ball_recoveries,-0.2201
pens_conceded,-0.4889
fouls,-0.2732
cards_yellow_red,-0.3235
