position,RW
minutes,335.0
passes_completed,-1.2192
passes,-1.3778
dribbles_completed,-0.354
dribbles,0.0067
passes_completed_short,-0.7253
passes_short,-0.6424
passes_completed_medium,-1.1123
passes_medium,-1.2852
passes_completed_long,-1.4398
passes_long,-1.5623
passes_total_distance,-1.3384
passes_free_kicks,-0.388
through_balls,-0.6322
passes_pressure,-1.3123
passes_switches,-1.107
crosses,-0.4712
corner_kicks,-0.5567
passes_intercepted,-0.5982
passes_blocked,-0.6888
dispossessed,0.7134
goals,0.8158
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.4846
shots_on_target,-0.3704
sca,-0.3712
gca,-1.0103
xg,0.267
crosses_into_penalty_area,-0.8508
passes_into_final_third,-1.2973
passes_into_penalty_area,-0.0475
progressive_passes,-0.3365
carry_progressive_distance,-1.2458
assisted_shots,-0.2381
fouled,-0.9397
pens_won,-0.2937
tackles,0.2569
interceptions,-0.514
blocks,-0.2395
tackles_won,0.0429
dribble_tackles,-0.0149
dribbles_vs,-1.025
pressures,1.8977
pressure_regains,0.1034
clearances,-1.0155
errors,-0.376
aerials_won,-0.5964
aerials_lost,0.6262
ball_recoveries,-1.0003
pens_conceded,-0.3183
fouls,0.1307
cards_yellow_red,-0.1907
