position,RW
passes_completed,0.7466
passes,0.6893
dribbles_completed,1.0202
dribbles,0.8315
passes_completed_short,1.7997
passes_short,1.7731
passes_completed_medium,0.0079
passes_medium,0.0645
passes_completed_long,-0.1799
passes_long,-0.3187
passes_total_distance,0.2705
passes_free_kicks,-0.4734
through_balls,0.7402
passes_pressure,0.8571
passes_switches,0.2234
crosses,0.7169
corner_kicks,-0.2992
passes_intercepted,0.7753
passes_blocked,0.2268
dispossessed,0.0318
goals,1.0518
assists,-0.1501
pens_made,-0.2418
pens_att,-0.271
shots_total,1.8136
shots_on_target,1.7241
sca,1.4624
gca,0.196
xg,1.5297
crosses_into_penalty_area,0.5193
passes_into_final_third,-0.2493
passes_into_penalty_area,0.9938
progressive_passes,-0.0225
carry_progressive_distance,0.5411
assisted_shots,0.9964
fouled,0.0095
pens_won,-0.2935
tackles,0.0025
interceptions,0.0635
blocks,-0.7067
tackles_won,0.1281
dribble_tackles,-0.4118
dribbles_vs,-0.4238
pressures,0.1914
pressure_regains,0.4109
clearances,-0.8286
errors,-0.3758
aerials_won,-0.9419
aerials_lost,-0.6835
ball_recoveries,-0.5867
pens_conceded,-0.3182
fouls,-0.8524
cards_yellow_red,-0.1906
