position,FW
minutes,1.1835
passes_completed,-1.6196
passes,-1.71
dribbles_completed,-0.5395
dribbles,-0.4206
passes_completed_short,-1.3533
passes_short,-1.1099
passes_completed_medium,-1.5042
passes_medium,-1.6509
passes_completed_long,-1.2876
passes_long,-1.5366
passes_total_distance,-1.5932
passes_free_kicks,-0.9916
through_balls,-0.632
passes_pressure,-0.4974
passes_switches,-1.1212
crosses,-0.9252
corner_kicks,-0.5565
passes_intercepted,0.2343
passes_blocked,-0.525
dispossessed,0.8069
goals,1.0294
assists,-0.5667
pens_made,0.9707
pens_att,0.7424
shots_total,1.7336
shots_on_target,1.7207
sca,-0.0861
gca,0.5777
xg,2.2227
crosses_into_penalty_area,-0.7603
passes_into_final_third,-1.2666
passes_into_penalty_area,-0.7892
progressive_passes,-1.4369
carry_progressive_distance,-1.635
assisted_shots,-0.4798
fouled,1.2975
pens_won,2.1243
tackles,-1.5761
interceptions,-0.8907
blocks,-1.1481
tackles_won,-1.479
dribble_tackles,-1.2348
dribbles_vs,-1.5222
pressures,0.2696
pressure_regains,-0.1995
clearances,-0.4625
errors,-0.3758
aerials_won,1.7368
aerials_lost,2.513
ball_recoveries,-1.5446
pens_conceded,0.3811
fouls,2.6621
cards_yellow_red,-0.1906
