position,RM
minutes,-0.4418
passes_completed,-0.5578
passes,-0.4571
dribbles_completed,0.8671
dribbles,0.5068
passes_completed_short,-0.2598
passes_short,-0.3581
passes_completed_medium,-0.7905
passes_medium,-0.7668
passes_completed_long,-0.1543
passes_long,-0.017
passes_total_distance,-0.4966
passes_free_kicks,0.0478
through_balls,-0.632
passes_pressure,-0.3717
passes_switches,0.7632
crosses,0.858
corner_kicks,0.8775
passes_intercepted,-0.4406
passes_blocked,1.6634
dispossessed,0.4091
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.6855
shots_on_target,0.2057
sca,-0.3711
gca,-0.1139
xg,-0.3119
crosses_into_penalty_area,0.5744
passes_into_final_third,-1.1321
passes_into_penalty_area,-0.0475
progressive_passes,-1.2831
carry_progressive_distance,0.1232
assisted_shots,-0.238
fouled,-0.3042
pens_won,2.0945
tackles,1.4884
interceptions,-0.1628
blocks,1.2909
tackles_won,0.6299
dribble_tackles,0.1628
dribbles_vs,0.2779
pressures,0.8069
pressure_regains,0.1474
clearances,0.0158
errors,-0.3758
aerials_won,-0.3259
aerials_lost,0.4515
ball_recoveries,-0.3153
pens_conceded,-0.3182
fouls,-0.0868
cards_yellow_red,-0.1906
