position,RB
minutes,0.0582
passes_completed,-0.1754
passes,-0.1605
dribbles_completed,-0.5095
dribbles,-0.4675
passes_completed_short,-0.2181
passes_short,-0.2376
passes_completed_medium,-0.1201
passes_medium,-0.1129
passes_completed_long,-0.134
passes_long,-0.0456
passes_total_distance,-0.1658
passes_free_kicks,0.0297
through_balls,-0.2865
passes_pressure,-0.3097
passes_switches,-0.361
crosses,-0.4063
corner_kicks,-0.2996
passes_intercepted,-0.1779
passes_blocked,-0.3235
dispossessed,-0.5109
goals,-0.0767
assists,0.1146
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.3279
shots_on_target,-0.3198
sca,-0.345
gca,-0.2094
xg,-0.2194
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.3347
passes_into_penalty_area,-0.4069
progressive_passes,-0.2959
carry_progressive_distance,-0.3739
assisted_shots,-0.3718
fouled,-0.0088
pens_won,-0.3681
tackles,0.3349
interceptions,0.4793
blocks,0.1284
tackles_won,0.1338
dribble_tackles,0.7496
dribbles_vs,0.2573
pressures,-0.224
pressure_regains,-0.079
clearances,1.2274
errors,0.2502
aerials_won,0.1924
aerials_lost,0.0082
ball_recoveries,0.1759
pens_conceded,-0.4889
fouls,0.4256
cards_yellow_red,-0.3235
