position,AM
minutes,1.5501
passes_completed,1.7011
passes,1.8027
dribbles_completed,1.5298
dribbles,1.4361
passes_completed_short,1.7742
passes_short,1.9535
passes_completed_medium,1.5462
passes_medium,1.6923
passes_completed_long,1.179
passes_long,1.0516
passes_total_distance,1.4868
passes_free_kicks,0.2141
through_balls,0.781
passes_pressure,2.9209
passes_switches,1.1349
crosses,0.1218
corner_kicks,-0.226
passes_intercepted,2.1257
passes_blocked,1.346
dispossessed,1.8205
goals,0.7142
assists,0.5763
pens_made,-0.2258
pens_att,-0.2444
shots_total,1.0051
shots_on_target,0.9691
sca,1.5522
gca,1.0529
xg,0.316
crosses_into_penalty_area,0.8469
passes_into_final_third,2.8762
passes_into_penalty_area,1.3918
progressive_passes,2.8296
carry_progressive_distance,1.3669
assisted_shots,1.0604
fouled,3.1911
pens_won,3.042
tackles,2.5753
interceptions,2.5094
blocks,2.1921
tackles_won,3.1348
dribble_tackles,2.1934
dribbles_vs,2.8701
pressures,2.5541
pressure_regains,2.379
clearances,0.6524
errors,1.0334
aerials_won,3.7077
aerials_lost,2.5032
ball_recoveries,2.4136
pens_conceded,-0.4889
fouls,3.8393
cards_yellow_red,2.2462
