position,RW
minutes,-0.5638
passes_completed,-0.2089
passes,-0.1989
dribbles_completed,2.3224
dribbles,2.5882
passes_completed_short,0.5993
passes_short,0.6954
passes_completed_medium,-0.5329
passes_medium,-0.4947
passes_completed_long,-0.8822
passes_long,-0.8811
passes_total_distance,-0.5396
passes_free_kicks,0.0468
through_balls,-0.632
passes_pressure,0.5144
passes_switches,-0.5629
crosses,0.3582
corner_kicks,0.6715
passes_intercepted,0.2655
passes_blocked,0.2125
dispossessed,1.2207
goals,0.0177
assists,1.3035
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.2424
shots_on_target,0.874
sca,1.1545
gca,0.7165
xg,0.2245
crosses_into_penalty_area,-0.3929
passes_into_final_third,-1.0709
passes_into_penalty_area,-0.2959
progressive_passes,-0.3166
carry_progressive_distance,1.3373
assisted_shots,1.3917
fouled,2.1809
pens_won,-0.2935
tackles,0.0221
interceptions,1.6089
blocks,-0.5201
tackles_won,-0.2522
dribble_tackles,0.9606
dribbles_vs,0.7658
pressures,0.2801
pressure_regains,0.418
clearances,-0.7814
errors,-0.3758
aerials_won,-0.616
aerials_lost,0.1511
ball_recoveries,-0.1765
pens_conceded,-0.3182
fouls,0.6794
cards_yellow_red,-0.1906
