position,CB
minutes,1.0855
passes_completed,1.0634
passes,0.6876
dribbles_completed,-0.9771
dribbles,-1.1038
passes_completed_short,-0.0608
passes_short,-0.2567
passes_completed_medium,1.5215
passes_medium,1.335
passes_completed_long,1.4323
passes_long,0.6488
passes_total_distance,1.3213
passes_free_kicks,-0.5492
through_balls,-0.632
passes_pressure,-0.1737
passes_switches,-0.2792
crosses,-1.0254
corner_kicks,-0.5565
passes_intercepted,-1.3564
passes_blocked,-1.4359
dispossessed,-1.2029
goals,-0.7238
assists,-0.5571
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.0534
shots_on_target,-0.8323
sca,-1.353
gca,-0.8912
xg,-0.699
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.2189
passes_into_penalty_area,-1.1822
progressive_passes,-0.997
carry_progressive_distance,-0.4164
assisted_shots,-1.2417
fouled,-0.4026
pens_won,-0.2935
tackles,-0.3887
interceptions,1.5444
blocks,0.1673
tackles_won,-0.482
dribble_tackles,-0.4477
dribbles_vs,-1.1558
pressures,-1.3135
pressure_regains,-0.9309
clearances,2.3281
errors,0.7439
aerials_won,1.12
aerials_lost,-0.3844
ball_recoveries,1.1945
pens_conceded,-0.3182
fouls,-1.1362
cards_yellow_red,-0.1906
